"event.id","turtle.id","frequency","date","time","session","month","year","season","visible","behaviour","elev","habitat","waterDepth","streamWidth","gravel","pebble","cobble","boulder","litter","canopy","status"
11751,"21","172.345",2021-10-20,2021-10-20 08:42:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",197,"Run",11,1.208,10,0,10,80,0,75.177,0
11752,"71","172.524",2021-10-20,2021-10-20 09:24:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",201,"Run",19,3.332,30,0,70,0,0,89.897,0
11753,"45","172.734",2021-10-20,2021-10-20 10:07:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",206,"Run",17,2.822,0,0,20,80,10,57.702,0
11754,"61","172.215",2021-10-20,2021-10-20 10:54:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",232,"Pool",3,1.724,80,10,0,10,0,91.203,0
11755,"73","172.398",2021-10-20,2021-10-20 11:55:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",180,"Riffle",1,3.192,0,0,0,100,0,48.261,0
11756,"71","172.524",2021-10-27,2021-10-27 08:42:00,"Day","October","2021","2021 Mating Season",TRUE,"Overland",204,"Pool",4,2.466,60,0,10,30,0,81.728,0
11757,"21","172.345",2021-10-27,2021-10-27 09:32:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",188,"Pool",20,2.095,80,0,0,20,0,73.135,0
11758,"45","172.734",2021-10-27,2021-10-27 10:12:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",203,"Run",14,2.932,50,0,0,50,0,52.91,0
11759,"61","172.215",2021-10-27,2021-10-27 10:56:00,"Day","October","2021","2021 Mating Season",TRUE,"Underwater",233,"Run",9,1.864,10,15,60,15,0,91.008,0
11760,"73","172.398",2021-10-27,2021-10-27 12:08:00,"Day","October","2021","2021 Mating Season",FALSE,"Underwater",164,"Riffle",6,2.476,0,0,0,100,0,29.257,0
11761,"45","172.734",2021-11-05,2021-11-05 11:36:00,"Day","November","2021","2021 Dry Season",TRUE,"Underwater",210,"Pool",27,2.494,20,30,30,20,10,90.669,0
11762,"73","172.398",2021-11-05,2021-11-05 13:35:00,"Day","November","2021","2021 Dry Season",FALSE,"Underwater",176,"Pool",31,2.402,10,0,0,90,0,94.986,0
11763,"73","172.398",2021-11-12,2021-11-12 16:45:00,"Day","November","2021","2021 Dry Season",TRUE,"Underwater",136,"Riffle",6,0.564,0,0,0,100,0,92.516,0
10104,"25","173.435",2020-07-01,2020-07-01 09:06:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",190,"Pool",9,1.509,30,10,0,60,5,87.163,0
10106,"37","173.415",2020-07-01,2020-07-01 09:38:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10107,"23","172.476",2020-07-01,2020-07-01 10:02:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",177,"Pool",13,1.99,60,0,0,40,0,91.636,0
10108,"56","173.604",2020-07-01,2020-07-01 10:33:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",220,"Pool",56,3.339,40,0,60,0,20,83.183,0
10109,"58","173.514",2020-07-01,2020-07-01 11:12:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",225,"Riffle",4,2.874,0,0,20,80,0,90.891,0
10110,"61","172.215",2020-07-01,2020-07-01 11:34:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",250,"Run",1,5.802,0,0,0,100,90,96.056,0
10111,"32","172.454",2020-07-01,2020-07-01 12:03:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",252,"Run",4,3.933,70,10,20,0,5,89.422,0
10112,"62","172.325",2020-07-01,2020-07-01 12:30:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",246,"Pool",100,2.343,10,0,60,30,30,91.614,0
10114,"18","173.405",2020-07-01,2020-07-01 13:36:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",7,0.801,0,0,0,100,0,91.789,0
10115,"54","173.641",2020-07-01,2020-07-01 14:15:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",131,"Pool",18,3.637,0,0,0,100,0,87.916,0
10116,"54","173.641",2020-07-03,2020-07-03 20:21:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",160,"Riffle",1,0.987,0,0,0,100,0,87.533,0
10117,"18","173.405",2020-07-03,2020-07-03 20:50:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",7,0.801,0,0,0,100,0,91.789,0
10119,"25","173.435",2020-07-03,2020-07-03 21:32:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10120,"23","172.476",2020-07-03,2020-07-03 21:42:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10121,"37","173.415",2020-07-03,2020-07-03 21:59:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",181,"Pool",19,1.483,55,0,35,20,40,85.443,0
10122,"56","173.604",2020-07-03,2020-07-03 22:28:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",218,"Run",0,1.209,5,0,0,95,0,90.055,0
10123,"58","173.514",2020-07-03,2020-07-03 22:47:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",224,"Run",14,0.88,20,0,10,70,20,75.842,0
10124,"61","172.215",2020-07-03,2020-07-03 23:16:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",250,"Run",1,5.802,0,0,0,100,90,96.056,0
10125,"32","172.454",2020-07-03,2020-07-03 23:37:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",252,"Run",4,3.933,70,10,20,0,5,89.422,0
10126,"62","172.325",2020-07-04,2020-07-04 00:01:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",251,"Riffle",4,0.22,0,0,0,100,0,94.722,0
10127,"63","172.043",2020-07-04,2020-07-04 00:23:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",252,"Run",4,3.933,70,10,20,0,5,89.422,0
10129,"18","173.405",2020-07-07,2020-07-07 08:07:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",185,"Pool",30,3.541,50,0,0,50,30,92.734,0
10130,"37","173.415",2020-07-07,2020-07-07 08:35:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",162,"Pool",6,1.566,0,0,0,100,0,86.877,0
10131,"25","173.435",2020-07-07,2020-07-07 08:57:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10132,"23","172.476",2020-07-07,2020-07-07 09:02:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",187,"Run",12,0.752,20,0,30,50,0,85.685,0
10133,"56","173.604",2020-07-07,2020-07-07 09:26:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",224,"Pool",14,3.321,85,0,15,0,10,86.809,0
10134,"58","173.514",2020-07-07,2020-07-07 09:58:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",245,"Run",17,1.478,10,0,60,30,50,91.691,0
10135,"63","172.043",2020-07-07,2020-07-07 10:06:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",250,"Run",1,5.802,0,0,0,100,90,96.056,0
10136,"61","172.215",2020-07-07,2020-07-07 10:35:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",224,"Riffle",3,0.949,0,0,0,100,0,76.169,0
10137,"32","172.454",2020-07-07,2020-07-07 10:52:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",251,"Riffle",4,0.22,0,0,0,100,0,94.722,0
10138,"62","172.325",2020-07-07,2020-07-07 11:11:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",246,"Riffle",8,0.822,10,0,10,80,10,75.165,0
10139,"54","173.641",2020-07-07,2020-07-07 12:06:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",175,"Pool",14,2.365,10,0,0,90,0,83.461,0
10140,"24","172.254",2020-07-10,2020-07-10 19:37:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",189,"Pool",3,1.185,70,0,30,0,0,94.475,0
10141,"54","173.641",2020-07-10,2020-07-10 20:04:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",185,"Pool",30,3.541,50,0,0,50,30,92.734,0
10142,"18","173.405",2020-07-10,2020-07-10 20:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",13,0.446,0,0,60,40,0,92.458,0
10143,"23","172.476",2020-07-10,2020-07-10 20:42:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",172,"Pool",13,3.36,100,0,0,0,0,81.049,0
10144,"37","173.415",2020-07-10,2020-07-10 20:48:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10145,"25","173.435",2020-07-10,2020-07-10 20:50:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",184,"Run",3,0.328,0,0,0,100,0,91.473,0
10146,"56","173.604",2020-07-10,2020-07-10 21:15:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",215,"Pool",19,1.819,20,0,0,80,0,83.416,0
10147,"61","172.215",2020-07-10,2020-07-10 21:37:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",237,"Riffle",9,0.3,5,0,15,85,0,89.275,0
10148,"58","173.514",2020-07-10,2020-07-10 21:50:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",224,"Riffle",3,0.949,0,0,0,100,0,76.169,0
10149,"32","172.454",2020-07-10,2020-07-10 22:15:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",247,"Run",2,3.039,40,5,30,25,0,94.275,0
10150,"63","172.043",2020-07-10,2020-07-10 22:23:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",248,"Riffle",1,1.348,0,0,0,100,0,90.564,0
10151,"62","172.325",2020-07-10,2020-07-10 22:47:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",253,"Pool",16,1.407,15,15,40,30,20,88.782,0
10152,"24","172.254",2020-07-14,2020-07-14 09:25:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",190,"Run",8,1.66,100,0,0,0,0,88.809,0
10153,"18","173.405",2020-07-14,2020-07-14 09:42:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",13,0.446,0,0,60,40,0,92.458,0
10154,"23","172.476",2020-07-14,2020-07-14 09:48:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",187,"Run",7,0.801,0,0,0,100,0,91.789,0
10155,"37","173.415",2020-07-14,2020-07-14 10:22:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",181,"Pool",19,1.483,55,0,35,20,40,85.443,0
10156,"25","173.435",2020-07-14,2020-07-14 10:26:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",172,"Pool",13,3.36,100,0,0,0,0,81.049,0
10157,"54","173.641",2020-07-14,2020-07-14 10:48:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",198,"Run",12,2.33,40,0,60,0,70,88.387,0
10158,"56","173.604",2020-07-14,2020-07-14 11:09:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",226,"Riffle",1,0.721,0,0,0,100,0,89.473,0
10159,"58","173.514",2020-07-14,2020-07-14 11:36:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",246,"Run",4,1.642,20,0,80,0,5,93.256,0
10160,"61","172.215",2020-07-14,2020-07-14 12:08:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",252,"Run",4,3.933,70,10,20,0,5,89.422,0
10161,"32","172.454",2020-07-14,2020-07-14 12:36:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",246,"Pool",100,2.343,10,0,60,30,30,91.614,0
10162,"62","172.325",2020-07-14,2020-07-14 13:02:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",248,"Pool",18,1.776,0,0,0,100,0,94.314,0
10163,"63","172.043",2020-07-14,2020-07-14 13:11:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",248,"Pool",18,1.776,0,0,0,100,0,94.314,0
10166,"24","172.254",2020-07-17,2020-07-17 19:28:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",185,"Pool",30,3.541,50,0,0,50,30,92.734,0
10167,"23","172.476",2020-07-17,2020-07-17 19:42:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",187,"Run",13,0.446,0,0,60,40,0,92.458,0
10168,"18","173.405",2020-07-17,2020-07-17 19:52:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",184,"Run",3,0.328,0,0,0,100,0,91.473,0
10169,"37","173.415",2020-07-17,2020-07-17 20:18:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",12,0.752,20,0,30,50,0,85.685,0
10170,"25","173.435",2020-07-17,2020-07-17 20:29:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",12,0.752,20,0,30,50,0,85.685,0
10171,"54","173.641",2020-07-17,2020-07-17 20:44:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",162,"Pool",6,1.566,0,0,0,100,0,86.877,0
10172,"56","173.604",2020-07-17,2020-07-17 21:08:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",220,"Pool",56,3.339,40,0,60,0,20,83.183,0
10173,"58","173.514",2020-07-17,2020-07-17 21:34:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",243,"Pool",29,3.615,10,0,20,70,30,90.35,0
10174,"61","172.215",2020-07-17,2020-07-17 21:52:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",253,"Pool",4,1.967,60,0,40,0,10,89.683,0
10175,"63","172.043",2020-07-17,2020-07-17 22:32:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",253,"Pool",16,1.407,15,15,40,30,20,88.782,0
10176,"62","172.325",2020-07-17,2020-07-17 22:35:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",253,"Pool",16,1.407,15,15,40,30,20,88.782,0
10177,"32","172.454",2020-07-17,2020-07-17 23:07:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",243,"Pool",29,3.615,10,0,20,70,30,90.35,0
10178,"37","173.415",2020-07-21,2020-07-21 09:08:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",4,3.827,100,0,0,0,20,86.419,0
10179,"24","172.254",2020-07-21,2020-07-21 09:08:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",4,3.827,100,0,0,0,20,86.419,0
10181,"23","172.476",2020-07-21,2020-07-21 09:33:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",189,"Run",19,1.754,10,5,0,85,0,91.856,0
10182,"18","173.405",2020-07-21,2020-07-21 09:50:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10183,"25","173.435",2020-07-21,2020-07-21 10:14:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",174,"Pool",5,2.136,30,0,70,0,10,89.774,0
10184,"54","173.641",2020-07-21,2020-07-21 10:38:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",172,"Pool",13,3.36,100,0,0,0,0,81.049,0
10185,"56","173.604",2020-07-21,2020-07-21 11:42:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",223,"Run",4,1.884,80,0,0,20,0,94.834,0
10186,"58","173.514",2020-07-21,2020-07-21 12:05:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",233,"Riffle",1,0.32,0,0,0,100,0,92.908,0
10187,"32","172.454",2020-07-21,2020-07-21 12:31:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",225,"Riffle",4,2.874,0,0,20,80,0,90.891,0
10188,"61","172.215",2020-07-21,2020-07-21 12:56:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",246,"Run",4,1.642,20,0,80,0,5,93.256,0
10189,"63","172.043",2020-07-21,2020-07-21 13:25:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",253,"Pool",18,2.17,60,0,10,30,10,91.559,0
10190,"62","172.325",2020-07-21,2020-07-21 13:45:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",253,"Pool",18,2.17,60,0,10,30,10,91.559,0
10191,"37","173.415",2020-07-24,2020-07-24 19:29:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",190,"Run",8,1.66,100,0,0,0,0,88.809,0
10192,"24","172.254",2020-07-24,2020-07-24 19:30:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",185,"Pool",30,3.541,50,0,0,50,30,92.734,0
10193,"23","172.476",2020-07-24,2020-07-24 19:50:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",187,"Run",12,0.752,20,0,30,50,0,85.685,0
10194,"18","173.405",2020-07-24,2020-07-24 20:17:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",187,"Run",7,0.801,0,0,0,100,0,91.789,0
10195,"30","172.33",2020-07-24,2020-07-24 20:30:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10196,"25","173.435",2020-07-24,2020-07-24 20:56:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",12,0.752,20,0,30,50,0,85.685,0
10197,"54","173.641",2020-07-24,2020-07-24 20:56:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10199,"56","173.604",2020-07-24,2020-07-24 21:59:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",220,"Pool",56,3.339,40,0,60,0,20,83.183,0
10200,"58","173.514",2020-07-24,2020-07-24 22:20:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",228,"Run",7,4.035,20,0,0,80,0,92.907,0
10201,"61","172.215",2020-07-24,2020-07-24 22:46:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",250,"Run",1,5.802,0,0,0,100,90,96.056,0
10202,"63","172.043",2020-07-24,2020-07-24 23:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",251,"Riffle",4,0.22,0,0,0,100,0,94.722,0
10203,"62","172.325",2020-07-24,2020-07-24 23:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",251,"Riffle",4,0.22,0,0,0,100,0,94.722,0
10204,"32","172.454",2020-07-24,2020-07-24 23:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",248,"Riffle",1,1.348,0,0,0,100,0,90.564,0
10205,"37","173.415",2020-07-28,2020-07-28 09:24:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",190,"Pool",9,1.509,30,10,0,60,5,87.163,0
10206,"24","172.254",2020-07-28,2020-07-28 09:24:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",13,0.446,0,0,60,40,0,92.458,0
10207,"23","172.476",2020-07-28,2020-07-28 09:44:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",187,"Pool",6,4.006,75,0,0,25,0,92.357,0
10208,"30","172.33",2020-07-28,2020-07-28 10:08:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",174,"Pool",5,2.136,30,0,70,0,10,89.774,0
10209,"54","173.641",2020-07-28,2020-07-28 10:37:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",177,"Pool",13,1.99,60,0,0,40,0,91.636,0
10210,"18","173.405",2020-07-28,2020-07-28 10:50:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",12,0.752,20,0,30,50,0,85.685,0
10212,"25","173.435",2020-07-28,2020-07-28 11:15:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Run",13,0.446,0,0,60,40,0,92.458,0
10213,"56","173.604",2020-07-28,2020-07-28 11:56:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",211,"Run",2,1.251,20,0,0,80,0,83.819,0
10214,"58","173.514",2020-07-28,2020-07-28 12:21:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",233,"Riffle",1,0.32,0,0,0,100,0,92.908,0
10215,"61","172.215",2020-07-28,2020-07-28 12:37:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",233,"Riffle",1,0.32,0,0,0,100,0,92.908,0
10216,"63","172.043",2020-07-28,2020-07-28 13:05:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",253,"Pool",18,2.17,60,0,10,30,10,91.559,0
10217,"32","172.454",2020-07-28,2020-07-28 13:19:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",251,"Riffle",4,0.22,0,0,0,100,0,94.722,0
10218,"62","172.325",2020-07-28,2020-07-28 13:19:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",252,"Pool",55,2.36,30,0,0,70,40,92.845,0
10219,"37","173.415",2020-08-04,2020-08-04 09:15:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",191,"Pool",5,2.851,100,0,0,0,0,92.551,0
10220,"24","172.254",2020-08-04,2020-08-04 09:34:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",189,"Run",0,1.622,0,0,0,100,0,93.382,0
10222,"23","172.476",2020-08-04,2020-08-04 09:52:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",191,"Pool",2,3.546,80,0,0,20,10,95.461,0
10223,"47","172.005",2020-08-04,2020-08-04 10:12:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",194,"Run",3,2.546,100,0,0,0,0,94.955,0
10224,"30","172.33",2020-08-04,2020-08-04 10:30:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",192,"Run",10,4.508,40,20,40,0,0,83.087,0
10225,"18","173.405",2020-08-04,2020-08-04 11:09:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",195,"Run",14,0.972,20,0,20,60,10,92.908,0
10226,"25","173.435",2020-08-04,2020-08-04 11:16:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",194,"Run",3,2.546,100,0,0,0,0,94.955,0
10227,"56","173.604",2020-08-04,2020-08-04 11:53:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",213,"Pool",14,2.673,50,0,0,50,0,89.174,0
10228,"58","173.514",2020-08-04,2020-08-04 12:47:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",233,"Riffle",1,2.288,5,0,0,95,10,91.848,0
10229,"61","172.215",2020-08-04,2020-08-04 13:09:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",230,"Riffle",6,1.473,0,0,0,100,0,73.618,0
10230,"32","172.454",2020-08-04,2020-08-04 13:41:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",250,"Run",2,1.149,20,5,75,0,0,86.29,0
10231,"63","172.043",2020-08-04,2020-08-04 13:41:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",250,"Run",2,1.149,20,5,75,0,0,86.29,0
10232,"62","172.325",2020-08-04,2020-08-04 13:49:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",251,"Pool",22,2.794,80,0,0,20,0,92.446,0
10234,"54","173.641",2020-08-04,2020-08-04 15:30:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",197,"Pool",31,2.922,100,0,0,0,0,92.919,0
10235,"37","173.415",2020-08-07,2020-08-07 19:35:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",189,"Run",0,1.622,0,0,0,100,0,93.382,0
10237,"24","172.254",2020-08-07,2020-08-07 19:51:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Run",17,1.703,20,25,25,30,0,92.887,0
10238,"23","172.476",2020-08-07,2020-08-07 20:06:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",189,"Run",0,1.622,0,0,0,100,0,93.382,0
10239,"30","172.33",2020-08-07,2020-08-07 20:32:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Run",17,1.703,20,25,25,30,0,92.887,0
10240,"18","173.405",2020-08-07,2020-08-07 20:52:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",195,"Run",14,0.972,20,0,20,60,10,92.908,0
10241,"25","173.435",2020-08-07,2020-08-07 20:58:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",195,"Run",14,0.972,20,0,20,60,10,92.908,0
10242,"56","173.604",2020-08-07,2020-08-07 21:45:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",212,"Run",4,2.378,50,20,30,0,0,79.533,0
10243,"58","173.514",2020-08-07,2020-08-07 22:03:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",226,"Pool",24,2.137,5,0,15,80,0,93.351,0
10244,"61","172.215",2020-08-07,2020-08-07 22:19:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",231,"Pool",5,1.573,30,0,30,40,40,94.931,0
10246,"32","172.454",2020-08-07,2020-08-07 23:02:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",245,"Pool",17,0.903,15,0,5,80,0,94.32,0
10247,"62","172.325",2020-08-07,2020-08-07 23:25:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",250,"Run",4,2.907,50,0,10,40,0,86.1,0
10248,"63","172.043",2020-08-08,2020-08-08 00:08:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",251,"Pool",22,2.794,80,0,0,20,0,92.446,0
10249,"47","172.005",2020-08-08,2020-08-08 01:01:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",169,"Riffle",1,4.02,0,0,0,100,0,95.992,0
10250,"54","173.641",2020-08-08,2020-08-08 01:17:00,"Night","August","2020","2020 Wet Season",TRUE,"Night Basking",167,"Riffle",5,1.505,0,0,0,100,0,93.525,0
10251,"24","172.254",2020-08-11,2020-08-11 09:43:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",191,"Pool",2,3.546,80,0,0,20,10,95.461,0
10252,"23","172.476",2020-08-11,2020-08-11 09:58:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",192,"Pool",26,1.741,30,0,0,70,0,94.174,0
10253,"22","172.182",2020-08-11,2020-08-11 10:14:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",192,"Pool",26,1.741,30,0,0,70,0,94.174,0
10254,"30","172.33",2020-08-11,2020-08-11 10:28:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",194,"Run",3,2.546,100,0,0,0,0,94.955,0
10255,"25","173.435",2020-08-11,2020-08-11 10:49:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",194,"Run",7,2.057,60,0,0,40,0,90.598,0
10256,"18","173.405",2020-08-11,2020-08-11 11:07:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Pool",26,1.741,30,0,0,70,0,94.174,0
10257,"37","173.415",2020-08-11,2020-08-11 11:35:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Riffle",2,1.087,0,0,0,100,0,89.963,0
10258,"56","173.604",2020-08-11,2020-08-11 12:00:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",213,"Pool",14,2.673,50,0,0,50,0,89.174,0
10259,"58","173.514",2020-08-11,2020-08-11 12:25:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",230,"Riffle",6,1.473,0,0,0,100,0,73.618,0
10260,"61","172.215",2020-08-11,2020-08-11 12:38:00,"Day","August","2020","2020 Wet Season",TRUE,"Surface",231,"Run",12,3.349,5,0,10,85,0,92.192,0
10261,"63","172.043",2020-08-11,2020-08-11 13:15:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",243,"Riffle",1,1.714,10,0,0,90,0,88.938,0
