"turtle.id","radio.id","sex","cl","pl","wt","year","month","season","dx","dy","dist","dt","dailyDist"
"16","16_172.162","M",120.7,97.7,205,"2020","December","2020 Dry Season",-3.77702437754488,-17.6610917039216,18.0604560663039,222060,7.02703505416852
"71","71_172.524","M",117.3,99,197,"2020","December","2020 Dry Season",-3.43154470651643,0.0648841727524996,3.43215807163579,221820,1.33684274361795
"63","63_172.043","F",131.4,117.1,287,"2020","December","2020 Dry Season",-10.3466482449439,-2.02087207743898,10.5421560346057,222600,4.09183414820276
"56","56_173.604","F",131.1,115.1,250,"2020","December","2020 Dry Season",-5.23618443572195,-4.3340933364816,6.79720475594424,222840,2.63542672282168
"58","58_173.514","J",97.7,84.5,144,"2020","December","2020 Dry Season",-5.23618443572195,-4.3340933364816,6.79720475594424,222840,2.63542672282168
"61","61_172.215","F",131.3,113.8,255,"2020","December","2020 Dry Season",3.36860572098522,-3.38856562133878,4.77806252298705,222900,1.85206192008112
"65","65_172.274","F",110,94.4,165,"2020","December","2020 Dry Season",-3.4627241914277,-1.04277482209727,3.61632937596931,222900,1.40175351316173
"18","18_173.405","F",118.7,102.7,205,"2020","December","2020 Dry Season",6.91531376622152,2.08581264084205,7.22303114059391,382620,1.63104356946138
"24","24_172.254","F",127,111.7,261,"2020","December","2020 Dry Season",12.0259039669181,-0.227378432173282,12.028053340959,382440,2.71735124113287
"37","37_173.415","F",127.7,108.8,261,"2020","December","2020 Dry Season",12.0259039669181,-0.227378432173282,12.028053340959,382320,2.71820414484949
"25","25_173.435","F",141.2,116.6,329,"2020","December","2020 Dry Season",10.3049560505315,-0.194845788180828,10.3067979549692,382200,2.32995118605269
"22","22_172.182","F",112.4,94.2,164,"2020","December","2020 Dry Season",8.56307713966817,-1.27019107621163,8.6567704988636,382500,1.95541168915507
"47","47_172.005","M",111.9,94.4,175,"2020","December","2020 Dry Season",8.62591678742319,2.05346459383145,8.86697001583228,382680,2.00194995653786
"23","23_172.385","J",89,74.7,87,"2020","December","2020 Dry Season",-3.41059854609193,1.17276968248188,3.60660105511451,382440,0.814795343483666
"16","16_172.162","M",120.7,97.7,205,"2020","December","2020 Dry Season",16.6756358129205,-26.9140578587539,31.6613856328101,378240,7.23229621054037
"71","71_172.524","M",117.3,99,197,"2020","December","2020 Dry Season",10.4725187828881,8.66824001446366,13.5945590074225,381600,3.07801336017113
"63","63_172.043","F",131.4,117.1,287,"2020","December","2020 Dry Season",10.3466482449439,2.02087207743898,10.5421560346057,381120,2.38990942850004
"56","56_173.604","F",131.1,115.1,250,"2020","December","2020 Dry Season",6.84199815784814,-1.23769202642143,6.95304396248611,380520,1.57874224313781
"58","58_173.514","J",97.7,84.5,144,"2020","December","2020 Dry Season",6.84199815784814,-1.23769202642143,6.95304396248611,380520,1.57874224313781
"61","61_172.215","F",131.3,113.8,255,"2020","December","2020 Dry Season",0,0,0,380340,0
"65","65_172.274","F",110,94.4,165,"2020","December","2020 Dry Season",-0.146715128503274,-7.75520762614906,7.75659530036293,380220,1.76258438259786
"43","43_172.485","M",137.3,113.1,246,"2020","December","2020 Dry Season",8.4375034290133,-7.91748564038426,11.5705679627364,363360,2.75125790395317
"54","54_173.641","M",118.9,100.5,200,"2020","December","2020 Dry Season",3.40000296040671,-2.28084186790511,4.09417387969335,363420,0.973354859956813
"72","72_172.077","J",98,84.4,114,"2020","December","2020 Dry Season",-5.2153731842991,-3.22624255856499,6.13259802189921,364140,1.45508999036659
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",0.104724587174132,5.53942680265754,5.54041663967247,239040,2.00256023120692
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",-1.65811108652269,3.3561916090548,3.74344153045554,238560,1.35577359251911
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",-3.42094857781194,1.17295875772834,3.61645149550843,238380,1.31077023748607
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",-6.87341877631843,0.12995861005038,6.87464725749423,221160,2.68570050211386
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",-10.3049733536318,0.19483955623582,10.306815137167,221280,4.02435298197411
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",-10.3049733536318,0.19483955623582,10.306815137167,221280,4.02435298197411
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",-6.37067976238905,26.7192120705731,27.4681971433724,223080,10.6385701684928
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",0,0,0,220800,0
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",-8.56307713966817,1.27019107621163,8.6567704988636,221940,3.37003231099313
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",-1.71062106592581,0.0323440739884973,1.71092681617634,221820,0.666414556476585
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",-3.44185144494986,0.06507962429896,3.4424666631069,222360,1.33760172554612
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",-8.76189889153466,-8.70058477157727,12.3479167292657,222240,4.80048598545965
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",3.44178271485725,-0.0650952765718102,3.44239824124434,221880,1.34046875808325
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",1.74184471496847,1.07533792359754,2.04704046393584,222060,0.796470756030156
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",1.74184471496847,1.07533792359754,2.04704046393584,222060,0.796470756030156
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",1.72088886343408,-0.0325502813793719,1.72119667705621,221760,0.670596107943977
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",3.50464394432493,3.25854853354394,4.78546421175154,222060,1.86194770735537
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",3.43155693530571,-0.0648822668008506,3.43217026220873,382380,0.775509991774763
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",0,0,0,382200,0
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",0,0,0,382380,0
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",-3.43155029346235,0.0648828842677176,3.43216363322503,382920,0.774414859267321
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",-3.93429359124275,-26.5243725143373,26.8145669989546,380580,6.08749432106174
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",1.68967405933654,-1.14023023517802,2.03841198387592,381960,0.461092248944599
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",6.82119957759278,-2.34553605644032,7.21320338472537,381600,1.63317812484348
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",3.44185144494986,-0.06507962429896,3.4424666631069,381360,0.779916928079599
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",-1.85725703922799,-7.72285512089729,7.94304066010816,382500,1.79419271381267
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",-3.44178271485725,0.0650952765718102,3.44239824124434,383040,0.776480806295716
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",-6.87325710302684,0.12999984389171,6.87448639272207,382800,1.55160821403131
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",-6.87325710302684,0.12999984389171,6.87448639272207,382800,1.55160821403131
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",3.4943384458893,3.25875414628536,4.77806234370713,382800,1.07843413400286
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",0.251509275694843,13.2946414379403,13.2970202631702,382740,3.00167881783432
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",1.65811139217112,-3.35619100509211,3.74344112435455,381360,0.848104974680704
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",3.4106428422383,-1.17276129825041,3.60664021770752,381780,0.816212779113442
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",12.026019972167,-0.227363598532975,12.0281690450749,381420,2.72464423862007
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",0,0,0,308880,0
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",6.8734172983095,-0.129958746489137,6.87464578232867,309060,1.92185787741279
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",6.8734172983095,-0.129958746489137,6.87464578232867,308880,1.92297784121082
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",6.8734172983095,-0.129958746489137,6.87464578232867,308700,1.92409911108907
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",-0.083790905890055,-4.43154260748997,4.43233468929287,309480,1.23741022733263
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",5.15247609926155,-0.097422206774354,5.15339703883121,309960,1.43648697946515
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",-5.11057851166697,2.31319198245183,5.60971210238027,310440,1.56126506135052
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",6.84214514959604,-1.23765290947631,6.95318164385742,311100,1.93106684033841
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",6.84214514959604,-1.23765290947631,6.95318164385742,309060,1.94381315611623
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",-6.90486482298002,-2.08596960362047,7.2130733679102,310800,2.00517869687079
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",5.15236667107092,-0.0974514442496002,5.15328818300983,311100,1.43119286085519
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",5.15236667107092,-0.0974514442496002,5.15328818300983,311100,1.43119286085519
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",-8.62574459885946,-2.0534111764282,8.86679013759959,311640,2.45825525570724
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",-5.15234003518708,0.0974735575728118,5.15326197011345,311640,1.42870566749391
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",-1.65811139217112,3.35619100509211,3.74344112435455,313260,1.03247562135042
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",-6.90506726357853,-2.08601825172082,7.21328122708773,313080,1.99063337811543
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",-6.87348346039653,0.129948742687702,6.87471174348938,312900,1.89829049101145
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",1.7837723721168,3.29111851286143,3.743434912113,298440,1.08374472727035
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",-1.72093054221477,0.0325381099246442,1.72123811825241,298020,0.499010044349401
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",-1.72093054221477,0.0325381099246442,1.72123811825241,298020,0.499010044349401
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",-1.72093054221477,0.0325381099246442,1.72123811825241,297780,0.499412228547949
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",0.083790905890055,4.43154260748997,4.43233468929287,297120,1.28888569317079
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",3.39995937125059,-2.28084830194712,4.09414126559523,297360,1.18958099726738
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",-3.4943906358094,-3.25877381581813,4.77811392688519,297600,1.3871943658699
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",-3.41059872112237,1.17276889644563,3.60660096503506,296880,1.04961709572564
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",-3.41059872112237,1.17276889644563,3.60660096503506,296880,1.04961709572564
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",6.90486482298002,2.08596960362047,7.2130733679102,295680,2.10771624386986
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",0.0419085926841944,2.2157726502046,2.21616893930392,295320,0.648371245956451
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",0.0419085926841944,2.2157726502046,2.21616893930392,295320,0.648371245956451
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",-0.0209557709749788,-1.10788646433502,1.10808463674663,294540,0.325044179449002
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",3.43145848129643,-0.0649175802245736,3.4320724935647,295560,1.00328550359991
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",-3.49442210799316,-3.25878049200401,4.77814149684762,278520,1.48223260565717
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",1.75253254745621,2.18342980882153,2.79977428732099,277380,0.872090628107772
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",-1.73158793395851,-1.07554390188307,2.03842867373586,277140,0.635491944182646
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",0,0,0,328740,0
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",-0.0418907399871387,-2.21577080339193,2.21616675529185,327660,0.584376511192138
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",-1.67905564064858,2.24830628512427,2.80608428172126,326160,0.743333584561924
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",-1.72093055874575,0.0325383013114333,1.7212381383984,306600,0.485045581075087
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",-1.72093055874575,0.0325383013114333,1.7212381383984,306720,0.484855813633352
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",-1.72093055874575,0.0325383013114333,1.7212381383984,306720,0.484855813633352
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",-1.72093055874575,0.0325383013114333,1.7212381383984,306720,0.484855813633352
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",1.67903240938904,-2.24831024184823,2.80607355131301,307260,0.78905407418292
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",0,0,0,306780,0
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",5.17342166614253,1.01046382589266,5.27117907864555,306420,1.48629290645185
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",1.72092565952335,-0.0325391422957182,1.7212332559497,306960,0.48447534960273
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",1.72092565952335,-0.0325391422957182,1.7212332559497,307020,0.484380670034701
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",0,0,0,307320,0
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",-5.19427526375512,-2.118321205955,5.60961498208718,307680,1.57524289668595
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",-5.19427526375512,-2.118321205955,5.60961498208718,307680,1.57524289668595
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",3.45242858538404,1.04298021784052,3.60653169568541,308400,1.0103902026823
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",-3.47337752190651,-2.15085607068613,4.08540490606412,307140,1.14924459166484
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",-6.29751925298478,30.0426784157753,30.6956230615279,302700,8.761486067116
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",-2.97070837038336,24.4383664280176,24.6182627716077,300720,7.0730842759607
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",-6.8631124655949,0.129765432327986,6.86433913664173,298920,1.98407233174711
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",-21.1085564101231,155.558599483687,156.984231778372,306600,44.2382179571146
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",-0.104737904272042,-5.5394281889312,5.54041827743329,298260,1.60494916908146
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",-10.3049536209437,0.194843699689955,10.3067954863337,299280,2.97549829597446
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",5.19436789496103,2.11835107346997,5.60971203348918,299940,1.61592024969482
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",-1.6371340409969,4.46408183220774,4.75481171791671,299880,1.36993374825932
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",-1.6371340409969,4.46408183220774,4.75481171791671,300060,1.36911195236954
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",-5.15236946527148,0.0974494512192905,5.15329093902186,300420,1.48207288839454
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",6.95707383065019,4.30154541460797,8.17949688178023,300060,2.35522405714128
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",6.95707383065019,4.30154541460797,8.17949688178023,300060,2.35522405714128
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",0.0419110764632933,2.21577288676053,2.21616922278815,299400,0.639535807778543
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",10.346598952543,2.02082825219259,10.5420992553487,299460,3.04159946457666
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",-16.2498375371797,139.950707981363,140.890943230818,281460,43.2494048715364
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",0.0418907399871387,2.21577080339193,2.21616675529185,276720,0.691951458720786
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",6.96790573175531,5.40967236738652,8.82135281060075,278220,2.73943240182555
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",-0.0837814445840195,-4.43154160305858,4.43233350619012,327540,1.16918121430917
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",-0.0837814445840195,-4.43154160305858,4.43233350619012,325080,1.17802883885452
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",3.41060874221148,-1.1727687260136,3.60661038610562,305160,1.02114018010069
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",3.41060874221148,-1.1727687260136,3.60661038610562,305160,1.02114018010069
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",-1.72092849691398,0.0325388782657683,1.72123608784194,304920,0.48771742748768
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",1.72092788020382,-0.0325389360077679,1.72123547233356,304800,0.487909267748095
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",3.47344518627506,2.1508876006119,4.0854790334211,304860,1.15786061958795
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",3.47344518627506,2.1508876006119,4.0854790334211,304860,1.15786061958795
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",-13.7993374654907,-3.06393102370203,14.1353948584572,304560,4.01004109459779
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",-3.51533804700011,-4.36665867688134,5.60582818012376,305280,1.58655514531805
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",-3.51533804700011,-4.36665867688134,5.60582818012376,305040,1.58780341844576
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",0.0838010916486382,4.43154365150258,4.43233592568685,305820,1.25221968471435
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",1.72089141909964,-0.032548307441175,1.72119919493592,305880,0.48617631241815
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",-3.43147516471799,0.0649021808058023,3.43208888275781,306240,0.9683009387091
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",-3.43147516471799,0.0649021808058023,3.43208888275781,306240,0.9683009387091
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",3.44177697144914,-0.0651004398241639,3.44239259650362,306660,0.969877781053652
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",-6.87322143063648,0.130027818493545,6.87445125578346,306780,1.93608640882616
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",6.87341779097915,-0.129958700854331,6.87464627404759,298260,1.99144852839037
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",6.87341779097915,-0.129958700854331,6.87464627404759,298140,1.99225007740562
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",1.72092849691398,-0.0325388782657683,1.72123608784194,298080,0.498909010968678
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",1.71062290528789,-0.0323439026251435,1.71092865197021,297900,0.496220998758733
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",-0.104738832858857,-5.53942828252912,5.54041838856887,297540,1.60883292590022
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",5.11058122344548,-2.31319287978113,5.6097149428918,297780,1.62764245774012
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",3.43154790438712,-0.0648838756605983,3.43216126331854,297480,0.996835865102603
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",0,0,0,296460,0
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",0,0,0,296460,0
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",12.088629515958,3.09625283395872,12.4788519177803,295620,3.64715785703341
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",1.76279935799539,2.18322447128594,2.80605250638165,296520,0.817627602021363
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",-3.48368933435995,-2.15067487675697,4.09408033676024,296400,1.19341613055359
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",-3.48368933435995,-2.15067487675697,4.09408033676024,296400,1.19341613055359
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",-6.93611663329648,-3.19365266477689,7.63604159849386,296460,2.22544017442444
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",3.36858134047361,-3.38857715763152,4.77805351587957,296220,1.39363926734182
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",3.48378440499073,2.15069973515347,4.09417429175234,277920,1.2728002979541
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",3.48378440499073,2.15069973515347,4.09417429175234,277380,1.27527817004615
"54","54_173.641","M",118.9,100.5,200,"2021","January","2020 Dry Season",-3.40000296040671,2.28084186790511,4.09417387969335,327240,1.08097000123917
"72","72_172.077","J",98,84.4,114,"2021","January","2020 Dry Season",-3.40000296040671,2.28084186790511,4.09417387969335,326580,1.08315458143642
"43","43_172.485","M",137.3,113.1,246,"2021","January","2020 Dry Season",-10.2840265331906,1.30272742686793,10.366209552391,307380,2.91378913828676
"24","24_172.254","F",127,111.7,261,"2021","January","2020 Dry Season",-10.2840265331906,1.30272742686793,10.366209552391,307140,2.91606598074684
"25","25_173.435","F",141.2,116.6,329,"2021","January","2020 Dry Season",1.81536080955993,5.50708428630605,5.79857846418975,308520,1.62387261540903
"37","37_173.415","F",127.7,108.8,261,"2021","January","2020 Dry Season",-7.32395488070324,-24.2437181570567,25.3258402658901,306660,7.13543533220146
"18","18_173.405","F",118.7,102.7,205,"2021","January","2020 Dry Season",-3.93429956602631,-26.5243723015301,26.8145676650848,305100,7.59350588745764
"22","22_172.182","F",112.4,94.2,164,"2021","January","2020 Dry Season",-1.76282226009062,-2.18323265528306,2.80607326129688,307680,0.787976890847799
"47","47_172.005","M",111.9,94.4,175,"2021","January","2020 Dry Season",0.0209478378528729,1.10788566479459,1.1080836873486,307740,0.311101678647297
"23","23_172.385","J",89,74.7,87,"2021","January","2020 Dry Season",0.0418962835101411,2.21577138826251,2.2161674448504,307800,0.622082089782567
"71","71_172.524","M",117.3,99,197,"2021","January","2020 Dry Season",0.0418962835101411,2.21577138826251,2.2161674448504,307800,0.622082089782567
"16","16_172.162","M",120.7,97.7,205,"2021","January","2020 Dry Season",9.06577850622125,25.3190582161769,26.8931784822475,308460,7.53281015647469
"63","63_172.043","F",131.4,117.1,287,"2021","January","2020 Dry Season",-6.91516893095104,-2.0857738754712,7.22288128126087,307320,2.03064214076838
"56","56_173.604","F",131.1,115.1,250,"2021","January","2020 Dry Season",0.104773484868929,5.5394318155013,5.54042257609649,308340,1.55248268331951
"58","58_173.514","J",97.7,84.5,144,"2021","January","2020 Dry Season",3.60941616923083,8.79799293214455,9.50960381492155,307320,2.67353172461676
"61","61_172.215","F",131.3,113.8,255,"2021","January","2020 Dry Season",17.1989285743912,0.782973045483232,17.2167415876804,307860,4.83182769172865
"65","65_172.274","F",110,94.4,165,"2021","January","2020 Dry Season",0.10479516320629,5.53943390352651,5.54042507374393,308400,1.55218134361698
"24","24_172.254","F",127,111.7,261,"2021","February","2020 Dry Season",10.3049735665554,-0.194841843564063,10.3068153932924,297840,2.9898900415675
"43","43_172.485","M",137.3,113.1,246,"2021","February","2020 Dry Season",10.3049735665554,-0.194841843564063,10.3068153932924,297780,2.99049247760247
"18","18_173.405","F",118.7,102.7,205,"2021","February","2020 Dry Season",10.3049735665554,-0.194841843564063,10.3068153932924,297840,2.9898900415675
"37","37_173.415","F",127.7,108.8,261,"2021","February","2020 Dry Season",7.36584985948866,26.4594894172624,27.4656207716984,298740,7.94346131979226
"25","25_173.435","F",141.2,116.6,329,"2021","February","2020 Dry Season",-0.0628424013848417,-3.32365688262507,3.32425092928209,296880,0.967445702943858
"22","22_172.182","F",112.4,94.2,164,"2021","February","2020 Dry Season",5.23626603832236,4.33412204729393,6.79728592490616,297180,1.97619457538156
"47","47_172.005","M",111.9,94.4,175,"2021","February","2020 Dry Season",1.72092627634993,-0.0325390854850411,1.72123387159207,297360,0.500116379155081
"23","23_172.385","J",89,74.7,87,"2021","February","2020 Dry Season",5.00583709852071,-7.85262282565236,9.31246961331326,297420,2.70525645413982
"71","71_172.524","M",117.3,99,197,"2021","February","2020 Dry Season",3.38965014496353,-2.28065540129319,4.08547636937225,297960,1.18467297057915
"16","16_172.162","M",120.7,97.7,205,"2021","February","2020 Dry Season",-1.72090964036761,0.0325408256612718,1.72121727148111,297420,0.500010665913416
"63","63_172.043","F",131.4,117.1,287,"2021","February","2020 Dry Season",8.58384761912748,-0.16235173959285,8.58538281241724,297060,2.4970614522078
"58","58_173.514","J",97.7,84.5,144,"2021","February","2020 Dry Season",-1.84661681007128,-6.61476922826841,6.86768997454636,296820,1.9990850138158
"56","56_173.604","F",131.1,115.1,250,"2021","February","2020 Dry Season",5.00568385462975,-7.85265597840771,9.31241519519632,296100,2.7173004824889
"61","61_172.215","F",131.3,113.8,255,"2021","February","2020 Dry Season",3.36860960541526,-3.38856141129509,4.77806227584092,296160,1.393924164751
"65","65_172.274","F",110,94.4,165,"2021","February","2020 Dry Season",-0.0838361483765766,-4.43154712487012,4.43234006138059,295740,1.29490153953906
"72","72_172.077","J",98,84.4,114,"2021","February","2020 Dry Season",5.11064471467398,-2.31318229204044,5.60976841909134,278340,1.74133790116222
"54","54_173.641","M",118.9,100.5,200,"2021","February","2020 Dry Season",5.11064471467398,-2.31318229204044,5.60976841909134,278220,1.74208896344437
"72","72_172.077","J",98,84.4,114,"2021","February","2020 Dry Season",-1.77347705757711,-3.29131570458412,3.73871367464726,416460,0.775644387190903
"54","54_173.641","M",118.9,100.5,200,"2021","February","2020 Dry Season",1.7209468044457,-0.0325350542552769,1.72125431981659,416940,0.356685310193681
"24","24_172.254","F",127,111.7,261,"2021","February","2020 Dry Season",-8.59434791159583,0.162497622426599,8.59588398612068,393060,1.8894936559325
"43","43_172.485","M",137.3,113.1,246,"2021","February","2020 Dry Season",-2.56206729466794,46.5962727870792,46.6666564740855,400200,10.0749603182433
